ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
122059640,"10/31/2022, 3:00:00 PM","12/21/2022, 4:10:04 AM",LEXINGTON PARK,MD,20653,21600 Block LIBERTY ST,LARCENY - OTHER,Theft,Offense Date: 10/31/20022<br>FRAUD
122060559,"11/26/2022, 2:48:00 AM","12/21/2022, 4:10:09 AM",CALIFORNIA,MD,20619,22700 Block THREE NOTCH RD,LARCENY - OTHER,Theft,Offense Date: 11/25/20022<br>THEFT
122061257,"11/29/2022, 4:06:00 PM","12/21/2022, 4:10:14 AM",CALIFORNIA,MD,20619,22700 Block THREE NOTCH RD,LARCENY - OTHER,Theft,Offense Date: 11/29/20022<br>THEFT
122061403,"11/30/2022, 2:00:00 PM","12/21/2022, 4:10:16 AM",MECHANICSVILLE,MD,20659,27000 Block MT ZION CHURCH DR,LARCENY - OTHER,Theft,Offense Date: 11/30/20022<br>FRAUD
122061445,"10/06/2022, 4:45:00 AM","12/21/2022, 4:10:16 AM",LEONARDTOWN,MD,20650,MARBAY WAY,LARCENY - OTHER,Theft,Offense Date: 10/5/20022<br>THEFT
122061466,"11/28/2022, 8:00:00 PM","12/21/2022, 4:10:16 AM",LEONARDTOWN,MD,20650,23300 Block MARVIEW CT,LARCENY - OTHER,Theft,Offense Date: 11/28/20022<br>THEFT
122058576,"11/07/2022, 7:00:00 PM","12/21/2022, 4:09:55 AM",MECHANICSVILLE,MD,20659,26100 Block FRIENDSHIP SCHOOL RD,LARCENY - MOTOR VEHICLE PARTS,Theft,Offense Date: 11/7/20022<br>THEFT
122061092,"11/28/2022, 11:51:00 PM","12/21/2022, 4:10:13 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/28/20022<br>THEFT
122061096,"11/29/2022, 12:59:00 AM","12/21/2022, 4:10:13 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/28/20022<br>THEFT
122061340,"11/30/2022, 9:57:00 AM","12/21/2022, 4:10:15 AM",LEXINGTON PARK,MD,20653,45700 Block LORD BALTIMORE WAY,ASSAULT - SIMPLE,Assault,Offense Date: 11/30/20022<br>ASSAULT
122061295,"11/24/2022, 6:00:00 PM","12/21/2022, 4:10:14 AM",CHARLOTTE HALL,MD,20622,29400 Block CHARLOTTE HALL RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/24/20022<br>ASSAULT
122061317,"11/30/2022, 6:04:00 AM","12/20/2022, 4:14:34 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/29/20022<br>THEFT
122058279,"11/10/2022, 11:00:00 PM","12/17/2022, 4:44:40 AM",LEXINGTON PARK,MD,20653,21700 Block ST LO PL,LARCENY - OTHER,Theft,Offense Date: 11/10/20022<br>THEFT
122058517,"11/15/2022, 4:50:00 AM","12/17/2022, 4:44:40 AM",LEONARDTOWN,MD,20650,43900 Block LANEDON DR,LARCENY - OTHER,Theft,Offense Date: 11/14/20022<br>THEFT
122058724,"11/16/2022, 1:15:00 PM","12/17/2022, 4:44:40 AM",LEONARDTOWN,MD,20636,24300 Block MCINTOSH RD,Other,Other,Offense Date: 11/16/20022<br>THEFT
122060613,"11/23/2022, 8:00:00 PM","12/17/2022, 4:44:42 AM",HOLLYWOOD,MD,20636,24600 Block HOLLYWOOD RD,Other,Other,Offense Date: 11/23/20022<br>THEFT
122057961,"11/11/2022, 8:00:00 PM","12/17/2022, 4:44:40 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/11/20022<br>THEFT
122057412,"11/08/2022, 9:02:00 PM","12/16/2022, 4:03:35 AM",LEXINGTON PARK,MD,20653,21800 Block NORTH SHANGRI LA DR,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/8/20022<br>THEFT
122057225,"11/07/2022, 8:10:00 PM","12/16/2022, 4:03:34 AM",CHARLOTTE HALL,MD,20622,30300 Block TRIANGLE DR,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/7/20022<br>THEFT
122057119,"11/07/2022, 1:00:00 AM","12/16/2022, 4:03:33 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/6/20022<br>THEFT
122057117,"11/07/2022, 4:00:00 AM","12/16/2022, 4:03:33 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/6/20022<br>THEFT
122057870,"11/11/2022, 4:21:00 AM","12/16/2022, 4:03:39 AM",MECHANICSVILLE,MD,20659,28200 Block THREE NOTCH RD,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/10/20022<br>THEFT
122057420,"11/07/2022, 7:44:00 PM","12/16/2022, 4:03:36 AM",LEXINGTON PARK,MD,20653,21800 Block NORTH SHANGRI LA DR,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/7/20022<br>THEFT
122057588,"11/09/2022, 5:40:00 PM","12/16/2022, 4:03:36 AM",LEXINGTON PARK,MD,20653,21800 Block N SHANGRI LA DR,LARCENY - SHOPLIFTING,Theft,Offense Date: 11/9/20022<br>THEFT
