ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
202300127453,"05/19/2023, 11:20:00 PM","05/26/2023, 12:16:35 AM",ABINGDON,MD,.,400 Block CONSTANT FRIENDSHIP BLVD, HCSO]-THEFT - SHOPLIFTING,Other Theft,THEFT - SHOPLIFTING
202300125245,"05/18/2023, 1:00:00 AM","05/26/2023, 12:16:36 AM",JOPPA,MD,.,300 Block LOGANWOOD CT, HCSO]-THEFT - FROM MOTOR VEHICLE,Theft from Vehicle,THEFT - FROM MOTOR VEHICLE
202300119311,"05/12/2023, 7:27:00 AM","05/26/2023, 12:16:36 AM",ABINGDON,MD,.,3200 Block PEVERLY RUN RD, HCSO]-THEFT - FROM MOTOR VEHICLE,Theft from Vehicle,THEFT - FROM MOTOR VEHICLE
202300111540,"04/29/2023, 7:00:00 AM","05/26/2023, 12:16:45 AM",FOREST HILL,MD,.,1400 Block KAHOE RD, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300118013,"05/10/2023, 11:00:00 PM","05/26/2023, 12:16:45 AM",BELCAMP,MD,.,4400 Block GREENWICH CT, HCSO]-ASSAULT-SIMPLE,Assault,ASSAULT-SIMPLE
202300117316,"05/10/2023, 6:01:00 AM","05/25/2023, 4:24:34 PM",EDGEWOOD,MD,.,PULASKI HWY & REEDS RUN RD, HCSO]-ALL OTHER OFFENSES,Other,ALL OTHER OFFENSES
202300128199,"05/19/2023, 10:00:00 PM","05/25/2023, 3:14:25 PM",CHURCHVILLE,MD,.,2900 Block CHURCHVILLE RD, HCSO]-THEFT - MV PARTS & ACCESSORIES,Other Theft,THEFT - MV PARTS & ACCESSORIES
202300126517,"05/18/2023, 11:30:00 PM","05/25/2023, 3:14:25 PM",BEL AIR,MD,.,900 Block REDFIELD RD, HCSO]-THEFT - MV PARTS & ACCESSORIES,Other Theft,THEFT - MV PARTS & ACCESSORIES
202300119876,"05/12/2023, 7:00:00 PM","05/25/2023, 3:14:24 PM",BEL AIR,MD,.,900 Block MACPHAIL WOODS XING, HCSO]-UNATTENDED DEATH (NO MURDER),Death,UNATTENDED DEATH (NO MURDER)
202300130769,"05/23/2023, 10:00:00 PM","05/25/2023, 3:14:25 PM",STREET,MD,.,3700 Block BAY RD, HCSO]-SUICIDE,Other,SUICIDE
202300127533,"05/21/2023, 12:00:00 AM","05/25/2023, 3:14:27 PM",FALLSTON,MD,.,300 Block FALLSTON BLVD, HCSO]-THEFT - SHOPLIFTING,Other Theft,THEFT - SHOPLIFTING
202300118611,"05/11/2023, 4:00:00 PM","05/25/2023, 3:14:23 PM",JOPPA,MD,.,1000 Block PULASKI HWY, HCSO]-EMER EVALUATION/COMMITTMENT,Emergency,EMER EVALUATION/COMMITTMENT
202300118895,"05/11/2023, 9:55:00 PM","05/25/2023, 3:14:24 PM",EDGEWOOD,MD,.,1800 Block GREMPLER WAY, HCSO]-EMER EVALUATION/COMMITTMENT,Emergency,EMER EVALUATION/COMMITTMENT
202300125716,"05/19/2023, 12:30:00 AM","05/25/2023, 8:40:49 AM",BEL AIR,MD,.,HENDERSON RD & NORTH AVE, HCSO]-THEFT - ALL OTHER,Other Theft,THEFT - ALL OTHER
202300117737,"05/09/2023, 1:00:00 AM","05/25/2023, 8:40:48 AM",BELCAMP,MD,.,1400 Block DALMATION PL, HCSO]-DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Other Property Crime,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY
202300117622,"05/10/2023, 4:00:00 PM","05/25/2023, 8:40:48 AM",STREET,MD,.,3100 Block QUEENS CASTLE CT, HCSO]-EMER EVALUATION/COMMITTMENT,Emergency,EMER EVALUATION/COMMITTMENT
202300119093,"05/10/2023, 2:20:00 AM","05/25/2023, 8:40:55 AM",BELCAMP,MD,.,4600 Block MERCEDES DR, HCSO]-THEFT - FROM BUILDING,Other Theft,THEFT - FROM BUILDING
