ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
202300005012,"02/25/2023, 6:13:13 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21804,300 Block NAYLOR ST,FIR-FIELD INTERVIEW,Other,Field Interview
202300005011,"02/25/2023, 6:09:04 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,2700 Block N SALISBURY BLVD,BC-BUSINESS CHECK,Other,Business Check
202300005010,"02/25/2023, 6:08:26 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21804,1000 Block ADAMS AVE,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005009,"02/25/2023, 5:57:44 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,1000 Block FAIRGROUND DR,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005008,"02/25/2023, 5:48:16 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,2500 Block N SALISBURY BLVD,TRES-TRESPASSING,Other,Trespassing
202300005007,"02/25/2023, 5:32:24 AM","02/26/2023, 8:12:31 PM",SALISBURY,MD,21801,100 Block W MARKET ST,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005006,"02/25/2023, 5:14:04 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,600 Block W SALISBURY PKWY,FU-FOLLOWUP INVESTIGATION,Other,Followup Investigation
202300005005,"02/25/2023, 5:04:41 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,600 Block W SALISBURY PKWY,FU-FOLLOWUP INVESTIGATION,Other,Followup Investigation
202300005004,"02/25/2023, 4:46:05 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,600 Block LIGHT ST,FU-FOLLOWUP INVESTIGATION,Other,Followup Investigation
202300005003,"02/25/2023, 4:41:41 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,200 Block E MAIN ST,XPC-EXTRA PATROL CHECK,Other,Extra Patrol Check
202300005002,"02/25/2023, 4:29:51 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,1000 Block S SALISBURY BLVD,THEFT-THEFT,Other,Theft
202300005001,"02/25/2023, 4:27:05 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,800 Block FILLMORE ST,01037-(INVESTIGATE) SUSP PERSON,Proactive Policing,(Investigate) Susp Person
202300005000,"02/25/2023, 4:17:11 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21804,100 Block MCKINLEY ST,FU-FOLLOWUP INVESTIGATION,Other,Followup Investigation
202300004999,"02/25/2023, 4:16:51 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,N SALISBURY BLVD & E CHURCH ST,TRAF-TRAFFIC STOP,Other,Traffic Stop
202300004998,"02/25/2023, 4:04:33 AM","02/26/2023, 8:12:30 PM",SALISBURY,MD,21801,100 Block TIMES SQ,00911-911 HANG-UP,Other,911 Hang-up
